hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,adr,stays_in_week_nights,stays_in_weekend_nights,country,revenue
City Hotel,0,2,2017,May,110.0,0,1,BRA,110.0
City Hotel,0,0,2016,February,55.08,1,0,FRA,55.08
City Hotel,0,214,2016,September,96.9,2,2,FRA,387.6
City Hotel,0,49,2017,February,72.0,2,1,NLD,216.0
City Hotel,0,37,2016,June,96.3,2,0,PRT,192.6
City Hotel,0,2,2017,February,79.48,2,2,BRA,317.92
City Hotel,0,44,2017,August,140.0,2,0,FRA,280.0
City Hotel,0,34,2016,October,85.0,4,1,FRA,425.0
City Hotel,0,1,2016,June,77.71,2,0,IRN,155.42
City Hotel,0,74,2017,March,151.3,3,2,HUN,756.5
City Hotel,0,175,2017,June,175.5,3,0,FRA,526.5
City Hotel,0,29,2016,May,136.32,3,2,FRA,681.5999999999999
City Hotel,0,47,2016,November,91.8,4,0,CHE,367.2
City Hotel,0,219,2015,September,76.67,2,1,SWE,230.01
City Hotel,0,26,2016,November,153.23,1,1,FRA,306.46
City Hotel,0,16,2016,November,155.6,3,2,DEU,778.0
City Hotel,0,14,2017,January,187.0,2,0,GBR,374.0
City Hotel,0,0,2016,October,95.0,1,0,ESP,95.0
City Hotel,0,7,2016,March,65.0,2,0,GBR,130.0
City Hotel,0,7,2016,December,90.1,2,2,FRA,360.4
City Hotel,0,206,2016,September,126.9,3,0,NLD,380.7000000000001
City Hotel,0,7,2016,September,134.0,2,2,DEU,536.0
City Hotel,0,170,2017,May,126.0,2,2,CHE,504.0
City Hotel,0,21,2016,August,110.0,2,0,ESP,220.0
City Hotel,0,5,2017,August,136.0,2,0,NOR,272.0
City Hotel,0,125,2017,May,110.86,5,2,DEU,776.02
City Hotel,0,1,2016,March,129.0,3,1,ESP,516.0
City Hotel,0,63,2016,November,88.4,3,1,GBR,353.6
City Hotel,0,25,2015,September,90.98,3,1,DEU,363.92
City Hotel,0,81,2016,August,159.3,3,0,ESP,477.9
City Hotel,0,3,2015,December,87.2,0,2,ESP,174.4
City Hotel,0,194,2017,May,129.9,3,0,BEL,389.7000000000001
City Hotel,0,0,2016,October,145.0,0,1,PRT,145.0
City Hotel,0,111,2016,April,68.0,3,2,FRA,340.0
City Hotel,0,12,2015,October,130.0,1,0,DEU,130.0
City Hotel,0,137,2017,June,127.8,0,2,DEU,255.6
City Hotel,0,84,2016,April,102.43,3,1,BEL,409.72
City Hotel,0,7,2015,December,65.0,3,0,AUT,195.0
City Hotel,0,92,2016,May,135.0,1,0,GBR,135.0
City Hotel,0,19,2017,January,119.5,2,2,PRT,478.0
City Hotel,0,28,2016,April,113.1,3,0,DEU,339.29999999999995
City Hotel,0,77,2017,January,73.39,3,1,GBR,293.56
City Hotel,0,159,2016,May,114.75,2,2,DEU,459.0
City Hotel,0,0,2017,May,150.0,2,2,BRA,600.0
City Hotel,0,52,2016,November,88.0,1,0,NLD,88.0
City Hotel,0,219,2015,September,108.0,1,0,DEU,108.0
City Hotel,0,224,2016,June,73.37,3,1,PRT,293.48
City Hotel,0,255,2017,April,101.7,6,2,USA,813.6
City Hotel,0,67,2016,March,63.75,3,2,GBR,318.75
City Hotel,0,59,2016,September,126.9,4,0,IRL,507.6
City Hotel,0,223,2017,August,154.7,5,2,AUT,1082.9
City Hotel,0,0,2016,June,116.45,1,0,PRT,116.45
City Hotel,0,241,2015,October,0.0,2,1,PRT,0.0
City Hotel,0,3,2017,February,62.4,0,1,GBR,62.4
City Hotel,0,118,2017,March,97.2,2,0,FRA,194.4
City Hotel,0,41,2016,April,105.3,3,0,FRA,315.9
City Hotel,0,17,2015,September,105.0,3,0,AUT,315.0
City Hotel,0,49,2017,March,77.76,2,1,CZE,233.28000000000003
City Hotel,0,182,2016,September,117.9,2,0,GBR,235.8
City Hotel,0,98,2017,March,73.37,3,2,NLD,366.85
City Hotel,0,4,2016,November,125.0,2,1,BRA,375.0
City Hotel,0,235,2016,June,65.0,2,0,FRA,130.0
City Hotel,0,132,2016,August,96.56,5,2,FRA,675.9200000000001
City Hotel,0,77,2016,May,105.4,3,1,DEU,421.6
City Hotel,0,147,2017,August,175.5,5,0,SWE,877.5
City Hotel,0,17,2017,February,75.0,0,2,CHN,150.0
City Hotel,0,138,2016,July,130.5,2,0,SWE,261.0
City Hotel,0,44,2016,April,133.0,1,2,FRA,399.0
City Hotel,0,24,2016,November,153.23,2,1,NOR,459.69
City Hotel,0,0,2016,May,142.2,1,0,PRT,142.2
City Hotel,0,6,2015,September,117.67,3,0,PRT,353.01
City Hotel,0,2,2017,July,0.0,0,2,PRT,0.0
City Hotel,0,219,2015,September,76.67,2,1,PRT,230.01
City Hotel,0,53,2016,May,127.6,1,1,PRT,255.2
City Hotel,0,36,2016,December,96.9,2,2,NLD,387.6
City Hotel,0,17,2015,September,170.0,1,2,ITA,510.0
City Hotel,0,39,2016,September,129.7,0,1,DEU,129.7
City Hotel,0,15,2017,March,98.4,2,0,FRA,196.8
City Hotel,0,141,2017,June,98.1,3,2,PRT,490.5
City Hotel,0,64,2016,April,112.2,3,2,PRT,561.0
City Hotel,0,67,2017,February,81.36,3,0,GBR,244.08
City Hotel,0,85,2016,December,98.0,1,1,IRL,196.0
City Hotel,0,8,2016,September,126.0,2,1,ITA,378.0
City Hotel,0,9,2017,January,60.63,5,1,FRA,363.78
City Hotel,0,112,2017,April,198.0,2,2,ESP,792.0
City Hotel,0,169,2016,August,137.7,2,1,PRT,413.1
City Hotel,0,122,2017,May,126.0,2,1,FRA,378.0
City Hotel,0,21,2017,February,64.37,2,0,FRA,128.74
City Hotel,0,12,2016,February,90.0,1,0,PRT,90.0
City Hotel,0,4,2015,July,63.0,2,0,PRT,126.0
City Hotel,0,133,2016,September,156.15,4,1,JPN,780.75
City Hotel,0,122,2016,April,85.0,2,0,ESP,170.0
City Hotel,0,168,2017,April,119.25,3,1,DEU,477.0
City Hotel,0,103,2017,May,135.0,0,1,GBR,135.0
City Hotel,0,46,2016,June,149.4,3,1,PRT,597.6
City Hotel,0,5,2017,June,65.0,1,0,PRT,65.0
City Hotel,0,37,2016,June,94.5,2,1,FRA,283.5
City Hotel,0,20,2017,June,119.0,1,0,PRT,119.0
City Hotel,0,80,2016,September,85.0,4,2,FRA,510.0
City Hotel,0,3,2017,June,190.0,2,0,DEU,380.0
City Hotel,0,138,2016,June,110.08,2,2,GBR,440.32
City Hotel,0,221,2016,August,73.0,1,0,DEU,73.0
City Hotel,0,22,2017,May,126.0,1,0,BRA,126.0
City Hotel,0,186,2017,June,117.0,3,0,FRA,351.0
City Hotel,0,29,2016,March,71.3,5,2,DEU,499.1
City Hotel,0,1,2017,January,114.0,0,1,ITA,114.0
City Hotel,0,171,2017,July,121.5,3,0,DEU,364.5
City Hotel,0,58,2016,November,75.0,4,0,FRA,300.0
City Hotel,0,2,2017,August,166.0,1,0,PRT,166.0
City Hotel,0,9,2016,February,93.0,1,2,FRA,279.0
City Hotel,0,114,2016,May,140.4,3,0,PRT,421.2000000000001
City Hotel,0,189,2017,April,88.4,3,2,PRT,442.0
City Hotel,0,0,2017,January,108.8,3,1,NLD,435.2
City Hotel,0,67,2015,November,81.9,2,0,ITA,163.8
City Hotel,0,225,2016,August,96.3,2,0,BRA,192.6
City Hotel,0,12,2015,November,65.0,1,0,PRT,65.0
City Hotel,0,137,2017,April,105.25,2,1,DEU,315.75
City Hotel,0,39,2016,January,88.0,1,2,FRA,264.0
City Hotel,0,46,2017,June,80.1,1,2,FRA,240.3
City Hotel,0,68,2016,February,78.3,1,1,FRA,156.6
City Hotel,0,98,2017,July,86.4,1,2,CHE,259.20000000000005
City Hotel,0,32,2016,October,85.0,5,2,ESP,595.0
City Hotel,0,13,2016,April,76.0,1,1,ESP,152.0
City Hotel,0,153,2016,October,151.2,5,2,IRL,1058.4
City Hotel,0,60,2016,September,149.4,6,2,IRL,1195.2
City Hotel,0,63,2015,December,102.9,3,0,NLD,308.70000000000005
City Hotel,0,291,2017,August,101.08,5,2,FRA,707.56
City Hotel,0,0,2016,March,89.0,1,0,PRT,89.0
City Hotel,0,76,2016,April,94.5,3,0,DEU,283.5
City Hotel,0,18,2017,April,184.0,1,2,USA,552.0
City Hotel,0,32,2015,November,85.0,2,0,PRT,170.0
City Hotel,0,1,2017,July,70.11,1,2,TUN,210.33
City Hotel,0,25,2016,October,119.0,3,0,CHE,357.0
City Hotel,0,104,2017,August,129.33,3,0,JPN,387.99
City Hotel,0,1,2015,October,0.0,1,1,PRT,0.0
City Hotel,0,103,2016,August,211.8,3,0,FRA,635.4000000000001
City Hotel,0,61,2015,September,62.0,2,2,ESP,248.0
City Hotel,0,3,2016,November,81.0,2,1,BGR,243.0
City Hotel,0,1,2015,October,0.0,2,2,PRT,0.0
City Hotel,0,190,2017,April,99.0,0,1,FIN,99.0
City Hotel,0,2,2017,July,120.0,1,0,GBR,120.0
City Hotel,0,170,2017,July,112.5,3,2,GBR,562.5
City Hotel,0,129,2016,April,80.75,3,1,DEU,323.0
City Hotel,0,74,2016,September,168.3,4,0,SWE,673.2
City Hotel,0,1,2016,July,196.0,1,0,PRT,196.0
City Hotel,0,9,2017,August,166.67,1,2,FRA,500.01
City Hotel,0,225,2017,April,141.0,1,1,FRA,282.0
City Hotel,0,4,2016,December,67.0,3,0,PRT,201.0
City Hotel,0,49,2016,May,121.5,0,1,PRT,121.5
City Hotel,0,28,2017,February,75.0,4,1,FRA,375.0
City Hotel,0,190,2016,August,117.51,5,2,GBR,822.57
City Hotel,0,6,2017,May,160.0,2,0,FRA,320.0
City Hotel,0,119,2016,August,150.3,5,2,GBR,1052.1
City Hotel,0,0,2016,June,124.33,3,0,PRT,372.99
City Hotel,0,45,2015,October,94.5,1,0,PRT,94.5
City Hotel,0,2,2016,February,93.0,1,0,PRT,93.0
City Hotel,0,38,2017,April,174.0,3,1,NLD,696.0
City Hotel,0,34,2015,October,66.53,2,0,CMR,133.06
City Hotel,0,30,2016,August,125.1,5,2,DNK,875.6999999999999
City Hotel,0,110,2017,August,229.0,5,0,ITA,1145.0
City Hotel,0,17,2016,October,95.0,3,2,DEU,475.0
City Hotel,0,110,2015,December,70.0,4,0,FRA,280.0
City Hotel,0,19,2015,September,83.55,4,0,FRA,334.2
City Hotel,0,22,2017,March,223.0,2,2,USA,892.0
City Hotel,0,196,2017,June,139.5,3,0,AUT,418.5
City Hotel,0,23,2017,January,49.74,5,2,FRA,348.18
City Hotel,0,170,2017,March,86.4,2,1,PRT,259.20000000000005
City Hotel,0,16,2015,September,170.0,3,2,FRA,850.0
City Hotel,0,13,2017,July,140.0,1,0,PRT,140.0
City Hotel,0,6,2016,June,0.0,0,1,PRT,0.0
City Hotel,0,145,2017,June,182.25,2,0,BRA,364.5
City Hotel,0,154,2017,January,144.5,4,0,BRA,578.0
City Hotel,0,4,2017,April,108.0,1,0,ESP,108.0
City Hotel,0,33,2016,October,138.0,5,0,ESP,690.0
City Hotel,0,200,2016,October,90.0,0,2,DEU,180.0
City Hotel,0,25,2016,November,85.0,4,0,ESP,340.0
City Hotel,0,63,2016,November,88.4,4,1,FRA,442.0
City Hotel,0,99,2017,May,135.0,3,1,IRL,540.0
City Hotel,0,98,2016,June,116.1,2,1,PRT,348.29999999999995
City Hotel,0,87,2016,May,94.25,1,0,USA,94.25
City Hotel,0,1,2017,May,133.0,2,0,BRA,266.0
City Hotel,0,108,2016,March,120.0,3,2,PRT,600.0
City Hotel,0,32,2017,August,129.5,2,0,FRA,259.0
City Hotel,0,82,2016,May,109.65,2,2,DEU,438.6
City Hotel,0,22,2016,March,84.33,3,0,GBR,252.99
City Hotel,0,195,2016,October,96.3,2,2,GBR,385.2
City Hotel,0,180,2016,October,120.0,2,1,FRA,360.0
City Hotel,0,291,2016,September,91.0,1,0,ITA,91.0
City Hotel,0,39,2017,April,140.0,3,0,PRT,420.0
City Hotel,0,134,2016,May,105.7,3,1,GBR,422.8
City Hotel,0,192,2016,June,95.0,2,0,SRB,190.0
City Hotel,0,18,2016,July,187.0,1,1,NLD,374.0
City Hotel,0,1,2016,June,166.0,1,1,AUT,332.0
City Hotel,0,109,2016,December,182.18,3,0,ARG,546.54
City Hotel,0,7,2016,March,103.0,3,1,FRA,412.0
City Hotel,0,21,2015,September,105.0,2,0,GBR,210.0
City Hotel,0,51,2017,March,79.2,0,2,USA,158.4
City Hotel,0,5,2017,March,93.0,1,0,ESP,93.0
City Hotel,0,39,2016,January,73.6,1,2,GBR,220.8
City Hotel,0,19,2017,July,130.0,1,1,IRL,260.0
City Hotel,0,82,2016,June,97.5,4,2,PRT,585.0
City Hotel,0,0,2015,October,114.0,1,0,PRT,114.0
City Hotel,0,81,2016,December,59.84,2,0,CHE,119.68
City Hotel,0,164,2017,June,126.0,2,0,GBR,252.0
City Hotel,0,291,2016,December,68.0,5,2,DEU,476.0
City Hotel,0,0,2016,May,103.5,1,2,FRA,310.5
City Hotel,0,155,2016,August,130.5,1,1,BEL,261.0
City Hotel,0,179,2016,September,121.5,1,2,DEU,364.5
City Hotel,0,74,2017,May,103.6,4,1,AUS,518.0
City Hotel,0,12,2015,December,140.5,2,2,ESP,562.0
City Hotel,0,4,2016,June,160.5,1,1,PRT,321.0
City Hotel,0,134,2017,February,152.76,4,1,AUT,763.8
City Hotel,0,59,2016,January,80.0,1,0,PRT,80.0
City Hotel,0,3,2017,April,0.0,1,0,PRT,0.0
City Hotel,0,1,2017,February,118.0,1,0,PRT,118.0
City Hotel,0,29,2017,March,93.93,2,2,BRA,375.72
City Hotel,0,112,2016,May,115.52,3,1,PRT,462.08
City Hotel,0,51,2017,March,128.4,2,1,IRL,385.2000000000001
City Hotel,0,287,2016,August,90.1,4,1,DEU,450.5
City Hotel,0,55,2017,March,91.8,4,2,BEL,550.8
City Hotel,0,38,2016,September,76.23,1,0,CN,76.23
City Hotel,0,1,2015,October,145.0,1,0,ESP,145.0
City Hotel,0,8,2015,September,126.0,1,2,BEL,378.0
City Hotel,0,109,2016,June,129.59,3,0,GBR,388.77
City Hotel,0,165,2016,October,118.8,2,0,NLD,237.6
City Hotel,0,75,2017,February,96.9,2,2,NLD,387.6
City Hotel,0,70,2017,April,89.1,2,2,AUT,356.4
City Hotel,0,192,2017,April,117.0,0,2,BEL,234.0
City Hotel,0,1,2016,February,65.5,2,0,PRT,131.0
City Hotel,0,5,2016,December,101.0,1,0,PRT,101.0
City Hotel,0,3,2017,February,80.0,1,0,FRA,80.0
City Hotel,0,116,2017,May,126.0,0,1,USA,126.0
City Hotel,0,2,2017,February,79.2,0,2,PRT,158.4
City Hotel,0,166,2017,May,139.5,4,0,BEL,558.0
City Hotel,0,52,2016,March,80.3,0,1,JPN,80.3
City Hotel,0,71,2017,May,124.65,3,2,GBR,623.25
City Hotel,0,29,2016,December,88.4,3,1,FRA,353.6
City Hotel,0,119,2016,April,90.9,2,0,PRT,181.8
City Hotel,0,8,2016,October,94.0,2,2,BEL,376.0
City Hotel,0,225,2017,May,91.51,3,0,DEU,274.53000000000003
City Hotel,0,118,2016,June,110.0,2,1,TUR,330.0
City Hotel,0,7,2016,January,77.5,3,0,CHN,232.5
City Hotel,0,47,2016,November,88.4,4,0,NLD,353.6
City Hotel,0,80,2017,April,122.0,1,2,FRA,366.0
City Hotel,0,3,2016,September,90.0,1,0,ESP,90.0
City Hotel,0,34,2016,June,119.5,1,2,USA,358.5
City Hotel,0,0,2016,February,65.0,1,0,PRT,65.0
City Hotel,0,27,2016,June,80.75,3,1,FIN,323.0
City Hotel,0,55,2016,December,79.2,2,1,USA,237.6
City Hotel,0,177,2016,July,77.03,2,1,PRT,231.09
City Hotel,0,0,2015,December,75.0,0,1,CHE,75.0
City Hotel,0,69,2016,May,159.3,2,0,FRA,318.6
City Hotel,0,39,2015,August,62.0,1,1,PRT,124.0
City Hotel,0,1,2017,January,89.5,1,0,FRA,89.5
City Hotel,0,174,2017,March,79.2,1,0,FRA,79.2
City Hotel,0,25,2017,February,75.0,1,1,FRA,150.0
City Hotel,0,6,2017,August,210.0,1,2,ROU,630.0
City Hotel,0,92,2016,April,93.3,3,0,ITA,279.9
City Hotel,0,2,2016,October,133.47,2,1,NLD,400.41
City Hotel,0,8,2016,February,93.0,2,0,DEU,186.0
City Hotel,0,43,2016,November,75.0,3,0,BEL,225.0
City Hotel,0,24,2016,December,86.93,3,0,PRT,260.79
City Hotel,0,66,2017,March,79.2,2,1,GBR,237.6
City Hotel,0,112,2016,August,110.75,2,1,ESP,332.25
City Hotel,0,141,2017,August,186.0,2,0,USA,372.0
City Hotel,0,51,2015,November,102.6,4,1,NLD,513.0
City Hotel,0,4,2016,August,151.0,2,2,DEU,604.0
City Hotel,0,76,2016,March,76.5,2,0,IRL,153.0
City Hotel,0,49,2016,March,62.8,3,1,NLD,251.2
City Hotel,0,0,2016,August,65.0,0,1,PRT,65.0
City Hotel,0,35,2015,October,104.85,1,1,NLD,209.7
City Hotel,0,0,2017,January,88.0,3,0,PRT,264.0
City Hotel,0,64,2017,July,120.0,1,1,NLD,240.0
City Hotel,0,91,2016,August,107.1,0,2,ESP,214.2
City Hotel,0,33,2017,March,97.98,4,1,BRA,489.9
City Hotel,0,55,2016,May,159.3,1,2,BEL,477.9
City Hotel,0,37,2015,November,94.18,4,1,GRC,470.9
City Hotel,0,36,2017,April,91.2,3,1,NLD,364.8
City Hotel,0,91,2017,February,127.8,2,0,FRA,255.6
City Hotel,0,125,2016,July,68.0,5,2,PRT,476.0
City Hotel,0,30,2016,March,85.0,1,2,DEU,255.0
City Hotel,0,6,2016,February,62.8,3,0,ESP,188.4
City Hotel,0,5,2017,June,190.0,0,1,GBR,190.0
City Hotel,0,186,2017,July,89.0,1,0,PRT,89.0
City Hotel,0,2,2017,June,150.0,1,0,FRA,150.0
City Hotel,0,35,2017,August,131.8,4,0,FRA,527.2
City Hotel,0,0,2017,August,0.0,0,0,PRT,0.0
City Hotel,0,191,2016,June,101.34,2,2,DEU,405.36
City Hotel,0,119,2016,March,136.0,2,0,FRA,272.0
City Hotel,0,63,2016,September,109.8,1,0,GBR,109.8
City Hotel,0,21,2016,February,87.0,5,0,PRT,435.0
City Hotel,0,7,2017,August,119.0,1,0,NLD,119.0
City Hotel,0,131,2016,August,76.23,2,0,GBR,152.46
City Hotel,0,172,2017,April,216.0,4,0,IRL,864.0
City Hotel,0,175,2016,September,86.36,3,1,GBR,345.44
City Hotel,0,6,2016,March,87.0,1,0,PRT,87.0
City Hotel,0,213,2017,June,107.1,3,0,ITA,321.29999999999995
City Hotel,0,11,2016,December,103.1,3,1,PRT,412.4
City Hotel,0,56,2015,October,103.5,3,0,ITA,310.5
City Hotel,0,97,2017,June,162.0,3,2,GBR,810.0
City Hotel,0,204,2017,May,117.1,4,1,DEU,585.5
City Hotel,0,114,2016,June,75.0,3,0,FRA,225.0
City Hotel,0,94,2017,June,148.5,3,0,FRA,445.5
City Hotel,0,75,2017,August,130.0,3,1,ESP,520.0
City Hotel,0,4,2017,March,103.5,1,1,GBR,207.0
City Hotel,0,1,2016,October,100.1,2,0,USA,200.2
City Hotel,0,83,2017,January,79.2,2,0,DEU,158.4
City Hotel,0,26,2017,June,90.0,4,1,GBR,450.0
City Hotel,0,0,2017,March,88.0,1,0,ESP,88.0
City Hotel,0,7,2017,April,160.0,2,0,ESP,320.0
City Hotel,0,160,2015,December,70.67,3,0,PRT,212.01
City Hotel,0,66,2017,April,80.1,3,0,GBR,240.3
City Hotel,0,9,2016,March,90.0,0,1,USA,90.0
City Hotel,0,67,2015,July,106.25,3,2,PRT,531.25
City Hotel,0,20,2016,January,104.0,0,1,FRA,104.0
City Hotel,0,32,2017,May,170.0,2,1,BEL,510.0
City Hotel,0,23,2017,May,130.5,2,2,NLD,522.0
City Hotel,0,12,2017,August,148.5,2,0,FRA,297.0
City Hotel,0,30,2017,May,194.0,1,0,PRT,194.0
City Hotel,0,5,2016,April,151.0,1,0,FRA,151.0
City Hotel,0,8,2017,March,128.0,2,0,FRA,256.0
City Hotel,0,68,2017,April,100.0,2,0,ITA,200.0
City Hotel,0,143,2016,August,94.5,1,0,ROU,94.5
City Hotel,0,0,2016,October,149.0,1,1,DEU,298.0
City Hotel,0,68,2017,May,162.0,3,1,GBR,648.0
City Hotel,0,57,2016,November,165.38,2,0,SGP,330.76
City Hotel,0,70,2016,December,74.8,3,2,FRA,374.0
City Hotel,0,44,2017,June,150.0,4,0,DEU,600.0
City Hotel,0,20,2016,April,120.5,2,2,ESP,482.0
City Hotel,0,171,2017,July,102.88,3,0,CN,308.64
City Hotel,0,240,2016,September,96.0,1,1,ITA,192.0
City Hotel,0,172,2017,April,120.0,3,2,PRT,600.0
City Hotel,0,5,2015,August,90.0,3,1,ESP,360.0
City Hotel,0,234,2016,October,103.7,4,0,DEU,414.8
City Hotel,0,58,2016,March,90.9,3,0,ESP,272.70000000000005
City Hotel,0,40,2016,July,125.0,1,0,PRT,125.0
City Hotel,0,21,2017,August,96.14,5,2,BEL,672.98
City Hotel,0,6,2015,August,85.63,5,3,MAR,685.04
City Hotel,0,13,2017,May,125.4,0,1,PRT,125.4
City Hotel,0,135,2017,June,151.2,1,0,RUS,151.2
City Hotel,0,10,2016,March,118.8,5,0,ESP,594.0
City Hotel,0,89,2016,May,132.6,3,1,FRA,530.4
City Hotel,0,214,2016,October,90.95,5,2,ITA,636.65
City Hotel,0,107,2016,April,95.2,2,2,AUT,380.8
City Hotel,0,141,2016,September,128.8,2,0,GBR,257.6
City Hotel,0,147,2016,July,127.93,2,2,BEL,511.72
City Hotel,0,16,2016,April,144.67,3,0,GBR,434.01
City Hotel,0,36,2016,October,144.0,3,0,ESP,432.0
City Hotel,0,8,2017,March,153.0,1,0,DEU,153.0
City Hotel,0,193,2016,September,93.09,3,0,SWE,279.27
City Hotel,0,149,2017,May,139.5,4,0,CHE,558.0
City Hotel,0,23,2016,August,166.0,1,0,FRA,166.0
City Hotel,0,43,2016,June,109.49,1,0,FRA,109.49
City Hotel,0,44,2017,January,65.0,0,1,BRA,65.0
City Hotel,0,1,2017,January,80.0,1,0,ESP,80.0
City Hotel,0,84,2016,April,102.43,3,1,PRT,409.72
City Hotel,0,4,2016,May,149.0,1,0,PRT,149.0
City Hotel,0,190,2017,July,99.9,2,1,NOR,299.70000000000005
City Hotel,0,5,2016,September,65.0,4,0,PRT,260.0
City Hotel,0,15,2015,December,75.0,2,0,PRT,150.0
City Hotel,0,19,2017,May,140.0,1,0,GBR,140.0
City Hotel,0,20,2016,December,88.4,3,1,ECU,353.6
City Hotel,0,12,2016,February,93.0,2,0,BEL,186.0
City Hotel,0,70,2017,February,0.0,4,0,ESP,0.0
City Hotel,0,1,2016,May,119.0,2,0,GBR,238.0
City Hotel,0,1,2016,April,101.0,1,0,PRT,101.0
City Hotel,0,10,2016,October,119.0,2,0,PRT,238.0
City Hotel,0,148,2017,July,152.1,2,0,BRA,304.2
City Hotel,0,97,2015,December,53.38,3,1,PRT,213.52
City Hotel,0,40,2015,November,60.0,3,1,FRA,240.0
City Hotel,0,28,2016,October,171.87,1,1,BEL,343.74
City Hotel,0,14,2016,March,86.0,1,0,FRA,86.0
City Hotel,0,32,2016,February,69.5,1,0,PRT,69.5
City Hotel,0,0,2017,July,130.5,1,0,PRT,130.5
City Hotel,0,73,2016,January,59.8,1,2,PRT,179.39999999999998
City Hotel,0,171,2017,July,130.5,4,1,GRC,652.5
City Hotel,0,19,2016,March,60.83,2,1,FRA,182.49
City Hotel,0,0,2017,July,69.7,0,1,USA,69.7
City Hotel,0,58,2017,January,75.0,5,3,CYP,600.0
City Hotel,0,95,2017,August,125.0,5,2,USA,875.0
City Hotel,0,180,2016,September,135.9,1,2,NLD,407.7000000000001
City Hotel,0,98,2016,November,124.2,2,1,ESP,372.6
City Hotel,0,0,2016,October,136.0,1,0,USA,136.0
City Hotel,0,167,2017,August,148.5,1,0,DEU,148.5
City Hotel,0,1,2017,April,157.5,3,0,BRA,472.5
City Hotel,0,133,2017,April,124.0,4,0,DOM,496.0
City Hotel,0,84,2015,October,89.25,2,1,NOR,267.75
City Hotel,0,13,2016,April,101.0,1,0,CHN,101.0
City Hotel,0,17,2015,October,129.8,3,2,ITA,649.0
City Hotel,0,1,2015,August,153.0,0,1,PRT,153.0
City Hotel,0,56,2016,August,162.0,2,2,ITA,648.0
City Hotel,0,25,2017,June,100.0,1,0,PRT,100.0
City Hotel,0,104,2016,December,91.6,1,2,FRA,274.79999999999995
City Hotel,0,4,2017,June,106.28,1,0,ESP,106.28
City Hotel,0,67,2017,March,106.2,2,0,ESP,212.4
City Hotel,0,202,2016,October,96.3,3,0,ITA,288.9
City Hotel,0,92,2017,June,189.0,2,2,DEU,756.0
City Hotel,0,174,2016,July,115.8,3,0,GBR,347.4
City Hotel,0,9,2015,September,128.5,2,0,BEL,257.0
City Hotel,0,11,2015,October,100.0,3,2,AGO,500.0
City Hotel,0,10,2015,September,120.67,2,0,PRT,241.34
City Hotel,0,3,2016,February,130.0,1,0,PRT,130.0
City Hotel,0,72,2016,March,85.85,3,1,DEU,343.4
City Hotel,0,82,2016,April,76.5,2,1,PRT,229.5
City Hotel,0,3,2016,April,125.0,1,0,GBR,125.0
City Hotel,0,60,2017,June,89.1,0,2,PRT,178.2
City Hotel,0,85,2016,October,42.5,3,1,CN,170.0
City Hotel,0,64,2016,June,117.9,1,2,GBR,353.70000000000005
City Hotel,0,256,2016,August,90.95,4,0,DEU,363.8
City Hotel,0,7,2016,February,78.5,3,0,FRA,235.5
City Hotel,0,136,2017,July,127.4,2,1,IRL,382.2000000000001
City Hotel,0,54,2016,May,198.9,1,0,FRA,198.9
City Hotel,0,26,2016,September,84.14,3,2,FRA,420.7
City Hotel,0,42,2017,July,130.5,4,0,ESP,522.0
City Hotel,0,87,2016,October,106.25,1,2,ESP,318.75
City Hotel,0,192,2016,October,95.0,2,0,FRA,190.0
City Hotel,0,17,2017,January,89.17,3,2,BRA,445.85
City Hotel,0,190,2016,June,95.0,4,1,SRB,475.0
City Hotel,0,88,2017,April,108.0,1,1,PRT,216.0
City Hotel,0,15,2017,March,80.0,2,0,ROU,160.0
City Hotel,0,41,2015,November,110.31,4,1,AGO,551.55
City Hotel,0,0,2017,May,95.0,1,0,PRT,95.0
City Hotel,0,65,2016,September,149.4,5,2,BEL,1045.8
City Hotel,0,39,2015,September,94.5,2,2,BRA,378.0
City Hotel,0,1,2016,February,66.0,1,0,PRT,66.0
City Hotel,0,2,2016,November,123.68,3,1,FRA,494.72
City Hotel,0,141,2016,June,119.85,4,0,PRT,479.4
City Hotel,0,52,2016,May,159.3,1,1,CHE,318.6
City Hotel,0,222,2016,December,110.7,2,1,LTU,332.1
City Hotel,0,261,2017,July,139.5,4,0,GBR,558.0
City Hotel,0,4,2016,October,110.71,0,1,FRA,110.71
City Hotel,0,77,2017,June,153.0,1,2,BRA,459.0
City Hotel,0,166,2016,August,127.8,2,1,ITA,383.4
City Hotel,0,249,2017,June,117.0,5,2,GBR,819.0
City Hotel,0,69,2016,July,180.3,3,0,NLD,540.9000000000001
City Hotel,0,27,2017,March,76.23,3,2,PRT,381.15
City Hotel,0,10,2017,May,95.0,2,1,GRC,285.0
City Hotel,0,116,2016,September,125.1,3,2,GBR,625.5
City Hotel,0,61,2015,October,73.0,0,2,PRT,146.0
City Hotel,0,15,2015,December,104.5,2,2,ESP,418.0
City Hotel,0,104,2016,May,126.9,1,2,FRA,380.7000000000001
City Hotel,0,116,2016,September,129.6,3,0,DEU,388.8
City Hotel,0,180,2017,July,80.1,5,2,GBR,560.6999999999999
City Hotel,0,12,2016,April,163.67,2,1,GBR,491.01
City Hotel,0,179,2017,August,80.1,5,2,DEU,560.6999999999999
City Hotel,0,29,2017,April,115.0,1,1,ESP,230.0
